Loaded Allen-Cahn reference from allen_cahn_python.mat
Allen-Cahn data: t (201,), x (513,), usol (201, 513)
Domain: x in [-1.0, 1.0], t in [0.0, 1.0]
PDE: u_t - 0.001 u_xx + 5 u^3 - 5 u = 0
Constraint dimension M_CON = 1300
Fixed damping lambda = 1.0e-04
Jitter: kind=gaussian, sigma_x=0.0e+00, sigma_t=0.0e+00
Constraint blocks: PDE=900, BCv=100, BCd=100, IC=200
  iter |        obj |     pdeMSE |       feas |       PDE |       BCv |       BCd |        IC |      stat |     alpha |   stepInf |      lam |       kkt |     relL2 |       tau
  9720 |  4.018e-04 |  4.018e-05 |  3.263e-08 |  1.68e-04 |  1.11e-04 |  4.00e-05 |  2.79e-04 |  3.19e-02 |  6.13e-04 |  1.96e-05 |  1.0e-04 |  1.96e-10 |  8.56e-03 |  3.64e-02
  9730 |  4.019e-04 |  4.019e-05 |  3.261e-08 |  1.68e-04 |  1.11e-04 |  4.00e-05 |  2.79e-04 |  3.19e-02 |  6.13e-04 |  1.96e-05 |  1.0e-04 |  1.80e-10 |  8.55e-03 |  3.64e-02
  9740 |  4.019e-04 |  4.020e-05 |  3.258e-08 |  1.68e-04 |  1.10e-04 |  4.00e-05 |  2.79e-04 |  3.19e-02 |  6.12e-04 |  1.95e-05 |  1.0e-04 |  1.60e-10 |  8.55e-03 |  3.64e-02
  9750 |  4.020e-04 |  4.020e-05 |  3.256e-08 |  1.68e-04 |  1.10e-04 |  4.00e-05 |  2.79e-04 |  3.19e-02 |  6.12e-04 |  1.95e-05 |  1.0e-04 |  1.95e-10 |  8.54e-03 |  3.64e-02
  9760 |  4.021e-04 |  4.021e-05 |  3.254e-08 |  1.68e-04 |  1.10e-04 |  4.00e-05 |  2.79e-04 |  3.19e-02 |  6.11e-04 |  1.95e-05 |  1.0e-04 |  1.86e-10 |  8.54e-03 |  3.64e-02
  9770 |  4.022e-04 |  4.022e-05 |  3.252e-08 |  1.68e-04 |  1.10e-04 |  3.99e-05 |  2.79e-04 |  3.19e-02 |  6.11e-04 |  1.95e-05 |  1.0e-04 |  1.84e-10 |  8.53e-03 |  3.64e-02
  9780 |  4.023e-04 |  4.023e-05 |  3.249e-08 |  1.68e-04 |  1.10e-04 |  3.99e-05 |  2.79e-04 |  3.18e-02 |  6.11e-04 |  1.94e-05 |  1.0e-04 |  1.67e-10 |  8.53e-03 |  3.64e-02
  9790 |  4.024e-04 |  4.024e-05 |  3.247e-08 |  1.68e-04 |  1.10e-04 |  3.99e-05 |  2.78e-04 |  3.18e-02 |  6.10e-04 |  1.94e-05 |  1.0e-04 |  1.86e-10 |  8.52e-03 |  3.64e-02
  9800 |  4.025e-04 |  4.025e-05 |  3.245e-08 |  1.68e-04 |  1.10e-04 |  3.99e-05 |  2.78e-04 |  3.18e-02 |  6.10e-04 |  1.94e-05 |  1.0e-04 |  1.83e-10 |  8.52e-03 |  3.64e-02
  9810 |  4.026e-04 |  4.026e-05 |  3.243e-08 |  1.68e-04 |  1.10e-04 |  3.99e-05 |  2.78e-04 |  3.18e-02 |  6.10e-04 |  1.94e-05 |  1.0e-04 |  1.48e-10 |  8.51e-03 |  3.64e-02
  9820 |  4.026e-04 |  4.027e-05 |  3.241e-08 |  1.68e-04 |  1.10e-04 |  3.98e-05 |  2.78e-04 |  3.18e-02 |  6.09e-04 |  1.94e-05 |  1.0e-04 |  1.73e-10 |  8.51e-03 |  3.64e-02
  9830 |  4.027e-04 |  4.027e-05 |  3.238e-08 |  1.68e-04 |  1.10e-04 |  3.98e-05 |  2.78e-04 |  3.18e-02 |  6.09e-04 |  1.93e-05 |  1.0e-04 |  1.49e-10 |  8.50e-03 |  3.64e-02
  9840 |  4.028e-04 |  4.028e-05 |  3.236e-08 |  1.68e-04 |  1.10e-04 |  3.98e-05 |  2.78e-04 |  3.18e-02 |  6.09e-04 |  1.93e-05 |  1.0e-04 |  1.99e-10 |  8.50e-03 |  3.64e-02
  9850 |  4.029e-04 |  4.029e-05 |  3.234e-08 |  1.68e-04 |  1.10e-04 |  3.98e-05 |  2.78e-04 |  3.17e-02 |  6.08e-04 |  1.93e-05 |  1.0e-04 |  1.80e-10 |  8.49e-03 |  3.64e-02
  9860 |  4.030e-04 |  4.030e-05 |  3.232e-08 |  1.67e-04 |  1.10e-04 |  3.98e-05 |  2.78e-04 |  3.17e-02 |  6.08e-04 |  1.93e-05 |  1.0e-04 |  1.57e-10 |  8.49e-03 |  3.64e-02
  9870 |  4.031e-04 |  4.031e-05 |  3.230e-08 |  1.67e-04 |  1.10e-04 |  3.97e-05 |  2.77e-04 |  3.17e-02 |  6.07e-04 |  1.93e-05 |  1.0e-04 |  1.57e-10 |  8.48e-03 |  3.64e-02
  9880 |  4.032e-04 |  4.032e-05 |  3.228e-08 |  1.67e-04 |  1.09e-04 |  3.97e-05 |  2.77e-04 |  3.17e-02 |  6.07e-04 |  1.92e-05 |  1.0e-04 |  2.10e-10 |  8.48e-03 |  3.64e-02
  9890 |  4.033e-04 |  4.033e-05 |  3.225e-08 |  1.67e-04 |  1.09e-04 |  3.97e-05 |  2.77e-04 |  3.17e-02 |  6.07e-04 |  1.92e-05 |  1.0e-04 |  1.91e-10 |  8.47e-03 |  3.64e-02
  9900 |  4.033e-04 |  4.034e-05 |  3.223e-08 |  1.67e-04 |  1.09e-04 |  3.97e-05 |  2.77e-04 |  3.17e-02 |  6.06e-04 |  1.92e-05 |  1.0e-04 |  1.39e-10 |  8.47e-03 |  3.64e-02
  9910 |  4.034e-04 |  4.034e-05 |  3.221e-08 |  1.67e-04 |  1.09e-04 |  3.97e-05 |  2.77e-04 |  3.17e-02 |  6.06e-04 |  1.92e-05 |  1.0e-04 |  1.72e-10 |  8.46e-03 |  3.64e-02
  9920 |  4.035e-04 |  4.035e-05 |  3.219e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.77e-04 |  3.16e-02 |  6.06e-04 |  1.92e-05 |  1.0e-04 |  1.46e-10 |  8.46e-03 |  3.64e-02
  9930 |  4.036e-04 |  4.036e-05 |  3.217e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.77e-04 |  3.16e-02 |  6.05e-04 |  1.91e-05 |  1.0e-04 |  1.68e-10 |  8.46e-03 |  3.64e-02
  9940 |  4.037e-04 |  4.037e-05 |  3.215e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.77e-04 |  3.16e-02 |  6.05e-04 |  1.91e-05 |  1.0e-04 |  1.58e-10 |  8.45e-03 |  3.64e-02
  9950 |  4.038e-04 |  4.038e-05 |  3.212e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.76e-04 |  3.16e-02 |  6.05e-04 |  1.91e-05 |  1.0e-04 |  2.09e-10 |  8.45e-03 |  3.64e-02
  9960 |  4.039e-04 |  4.039e-05 |  3.210e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.76e-04 |  3.16e-02 |  6.04e-04 |  1.91e-05 |  1.0e-04 |  1.74e-10 |  8.44e-03 |  3.64e-02
  9970 |  4.040e-04 |  4.040e-05 |  3.208e-08 |  1.67e-04 |  1.09e-04 |  3.96e-05 |  2.76e-04 |  3.16e-02 |  6.04e-04 |  1.91e-05 |  1.0e-04 |  1.55e-10 |  8.44e-03 |  3.64e-02
  9980 |  4.040e-04 |  4.041e-05 |  3.206e-08 |  1.67e-04 |  1.09e-04 |  3.95e-05 |  2.76e-04 |  3.15e-02 |  6.03e-04 |  1.90e-05 |  1.0e-04 |  2.05e-10 |  8.43e-03 |  3.64e-02
  9990 |  4.041e-04 |  4.041e-05 |  3.204e-08 |  1.67e-04 |  1.09e-04 |  3.95e-05 |  2.76e-04 |  3.15e-02 |  6.03e-04 |  1.90e-05 |  1.0e-04 |  1.79e-10 |  8.43e-03 |  3.64e-02
 10000 |  4.042e-04 |  4.042e-05 |  3.202e-08 |  1.67e-04 |  1.09e-04 |  3.95e-05 |  2.76e-04 |  3.15e-02 |  6.03e-04 |  1.90e-05 |  1.0e-04 |  1.67e-10 |  8.42e-03 |  3.64e-02
[done] elapsed=8054.92s
[best] relL2=8.422e-03
Saved final theta -> allen_cahn_stosqp_final.npy
[EVAL] full-grid MSE=3.538e-05, relL2=8.422e-03
Saved heatmaps -> allen_cahn_stosqp_heatmaps.png
